This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is an RPBCAC agent
This is a faulty agent
{'n_agents': 5, 'agent_label': ['Cooperative', 'Cooperative', 'Cooperative', 'Cooperative', 'Faulty'], 'n_actions': 5, 'n_states': 2, 'n_episodes': 10000, 'max_ep_len': 20, 'slow_lr': 0.002, 'fast_lr': 0.01, 'gamma': 0.9, 'H': 1, 'eps': 0.05, 'n_ep_fixed': 100, 'n_epochs': 20, 'in_nodes': [[0, 1, 2, 3], [1, 2, 3, 4], [2, 3, 4, 0], [3, 4, 0, 1], [4, 0, 1, 2]], 'randomize_state': True, 'scaling': True, 'resilient_method': 'projection-based', 'summary_dir': './simulation_results/', 'random_seed': 50, 'desired_state': array([[0, 0],
       [3, 5],
       [1, 4],
       [5, 5],
       [5, 2]]), 'initial_state': array([[2, 4],
       [3, 4],
       [3, 2],
       [2, 4],
       [3, 1]])}
| Episode: 0 | Est. returns: 0.5298295021057129 | Returns: [-4.23814184 -5.4446842  -5.25420155 -5.43655112 -2.89117187] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8622 | Est. returns: -1.3492439985275269 | Returns: [ 0.         -0.09       -2.06394669 -4.15844603 -1.98945662] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8623 | Est. returns: -1.9272091388702393 | Returns: [-1.446359   -1.71165153 -2.35464669 -1.75684669 -2.92759053] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8624 | Est. returns: -2.37257719039917 | Returns: [-1.45315205 -1.05132335 -2.72288422 -4.36416345 -0.97842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8625 | Est. returns: -2.0727430284023285 | Returns: [-0.2778031  -1.6386663  -1.26652335 -4.45772673 -3.54017004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8626 | Est. returns: -2.1177759170532227 | Returns: [-1.31441    -0.9049     -2.42925669 -3.11430341 -1.31441   ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8627 | Est. returns: -1.6393464803695679 | Returns: [ 0.         -0.45085288 -2.86134283 -0.97842335 -1.13927623] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8628 | Est. returns: -1.4629022479057312 | Returns: [-0.39       -1.23942335 -0.85214871 -5.58764007 -3.19627004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8629 | Est. returns: -2.4395344257354736 | Returns: [-1.88394279 -3.26881569 -2.40817542 -3.61369338 -0.61552335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8630 | Est. returns: -1.3488697111606598 | Returns: [-0.6149     -0.97842335 -1.30012645 -2.51008063 -1.75684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8631 | Est. returns: -1.7573561370372772 | Returns: [ 0.         -2.66174669 -1.66684669 -0.87842335 -2.63527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8632 | Est. returns: -2.06161630153656 | Returns: [-0.0729     -2.19283335 -3.25501926 -1.21441    -1.31441   ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8633 | Est. returns: -2.3181055188179016 | Returns: [-1.27137056 -2.4384358  -2.97899328 -2.84194722 -2.04684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8634 | Est. returns: -2.6566690802574158 | Returns: [-0.9049     -2.66174669 -1.31503335 -3.61369338 -2.66174669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8635 | Est. returns: -2.567636549472809 | Returns: [-1.9607721  -3.60045793 -2.93912104 -3.31228953 -3.88225993] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8636 | Est. returns: -2.2415783405303955 | Returns: [-3.58030481 -2.66174669 -1.46684669 -5.34484642 -1.582969  ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8637 | Est. returns: -1.7931706309318542 | Returns: [-3.4523944  -2.50269769 -1.880017   -4.23601222 -3.69051879] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8638 | Est. returns: -2.111222505569458 | Returns: [-0.55799106 -1.42591483 -1.93821733 -0.30350852 -2.74418296] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8639 | Est. returns: -1.6956300139427185 | Returns: [-0.6339     -0.87842335 -2.34223669 -4.23141363 -0.651     ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8640 | Est. returns: -2.229554533958435 | Returns: [-3.01309896 -2.04684669 -1.69312133 -0.561      -2.12784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8641 | Est. returns: -1.9349092841148376 | Returns: [-0.85600186 -0.1        -2.64374959 -3.80369338 -2.63527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8642 | Est. returns: -1.529746800661087 | Returns: [-0.1        -0.38       -1.49100286 -3.88225238 -2.40784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8643 | Est. returns: -2.005912482738495 | Returns: [-2.43350179 -0.0420265  -1.49332335 -3.59158759 -1.04962536] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8644 | Est. returns: -2.132852703332901 | Returns: [-0.3085302  -2.66174669 -2.54527004 -1.16842335 -0.9049    ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8645 | Est. returns: -2.160636395215988 | Returns: [-1.782969   -1.73722335 -1.52771335 -2.61627004 -2.15699381] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8646 | Est. returns: -2.012418121099472 | Returns: [-0.9049     -1.31441    -1.66684669 -1.13053279 -1.16842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8647 | Est. returns: -2.0837787091732025 | Returns: [-1.782969   -1.75684669 -0.78842335 -5.29701673 -2.31784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8648 | Est. returns: -2.1221604347229004 | Returns: [-0.9778     -0.19449186 -3.0812941  -0.29        0.        ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8649 | Est. returns: -2.0084084570407867 | Returns: [-1.4341621  -1.55230014 -1.18552335 -4.01053292 -2.17932483] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8650 | Est. returns: -1.8191657960414886 | Returns: [-0.69951    -1.87035521 -1.06842335 -0.20719127 -2.87612923] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8651 | Est. returns: -1.9544183313846588 | Returns: [-0.1        -1.58332335 -2.61193803 -0.35372536 -1.75684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8652 | Est. returns: -1.906496912240982 | Returns: [-1.068069   -0.963949   -1.88639286 -1.7837211  -1.88332335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8653 | Est. returns: -1.550658106803894 | Returns: [-1.9607721  -2.60612292 -1.21912911 -0.87842335 -1.43942335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8654 | Est. returns: -1.5415356159210205 | Returns: [-2.3046721  -0.87842335 -1.73142803 -2.19283335 -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8655 | Est. returns: -1.61192786693573 | Returns: [-0.081      -3.28111387 -1.40011101 -0.21238106 -2.30433817] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8656 | Est. returns: -2.2654526829719543 | Returns: [-1.682969   -1.70526718 -3.14851111 -4.15486802 -0.63452335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8657 | Est. returns: -1.7090581059455872 | Returns: [-1.240969    0.         -1.48584669 -4.65359875 -2.06185615] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8658 | Est. returns: -1.6578951478004456 | Returns: [-1.26166262 -0.87842335 -0.74704229 -3.51369338 -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8659 | Est. returns: -1.3069759011268616 | Returns: [-0.824169   -1.75684669 -0.87842335 -4.68211673 -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8660 | Est. returns: -1.296799749135971 | Returns: [-0.04346591 -0.97842335 -1.87584669 -1.00757046 -1.26842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8661 | Est. returns: -1.7736887037754059 | Returns: [-1.3732131  -3.1508948  -2.11216117 -0.1        -0.87842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8662 | Est. returns: -2.0578812956809998 | Returns: [-1.782969   -1.78332335 -1.65684669 -2.04684669 -0.29      ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8663 | Est. returns: -1.6904389262199402 | Returns: [-0.29       -2.92527004 -2.07635669 -0.89742335 -2.31784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8664 | Est. returns: -1.9784612357616425 | Returns: [-1.36223969 -2.75174669 -2.56930569 -3.61369338 -0.19      ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8665 | Est. returns: -2.220449686050415 | Returns: [-2.3046721  -1.52042335 -1.37381335 -2.30235133 -0.71481063] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8666 | Est. returns: -2.4345372319221497 | Returns: [-4.72429536 -0.9049     -0.89742335 -1.78332335 -3.39418338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8667 | Est. returns: -1.4989357888698578 | Returns: [-0.40951    -0.9049     -0.89742335 -4.08225238 -1.66684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8668 | Est. returns: -1.964923083782196 | Returns: [-0.3439     -2.04684669 -2.25223669 -2.31784669 -1.58584669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8669 | Est. returns: -1.94329172372818 | Returns: [-0.6339     -0.99901246 -1.628017   -2.77525521 -3.00129093] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8670 | Est. returns: -1.6462849378585815 | Returns: [-0.85953279 -0.9049     -1.93089997 -0.93322818 -1.83784669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8671 | Est. returns: -1.6424443125724792 | Returns: [-1.80838766 -1.65928769 -1.86494669 -2.92527004 -1.11385757] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8672 | Est. returns: -2.8080167174339294 | Returns: [-2.4293311  -2.21784669 -3.47919494 -4.63872673 -2.97125669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8673 | Est. returns: -1.8985378444194794 | Returns: [-1.5290131  -2.9704652  -1.62222367 -3.99700641 -1.59862606] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8674 | Est. returns: -2.9235987663269043 | Returns: [-1.13941946 -2.13892955 -2.73231676 -1.85716877 -2.92527004] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8675 | Est. returns: -2.0965684354305267 | Returns: [-2.3046721  -2.14684669 -2.61808053 -2.60781931 -1.14179977] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8676 | Est. returns: -1.7057686150074005 | Returns: [-1.02441    -2.99627004 -1.07699314 -3.54017004 -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8677 | Est. returns: -1.9548316299915314 | Returns: [-2.29592255 -1.78332335 -2.24997328 -6.83006276 -1.87332335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8678 | Est. returns: -2.3509629368782043 | Returns: [-2.87420489 -1.96403796 -1.37793335 -3.80369338 -2.53222923] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8679 | Est. returns: -1.9250456988811493 | Returns: [-1.17836248 -0.60742335 -4.01950081 -0.97842335 -2.09283335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8680 | Est. returns: -1.6886433959007263 | Returns: [-0.85953279 -3.28064666 -2.26917659 -3.96789695 -2.05852982] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8681 | Est. returns: -2.137720435857773 | Returns: [-1.682969   -1.6080523  -1.00461462 -2.22540569 -2.81958451] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8682 | Est. returns: -2.6453176736831665 | Returns: [-3.05520489 -2.54527004 -1.80527435 -4.93529465 -3.71369338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8683 | Est. returns: -1.6860983967781067 | Returns: [-1.8361131  -0.6060575  -2.10306951 -0.81469798 -0.71472795] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8684 | Est. returns: -2.0072051286697388 | Returns: [-2.87420489 -0.87842335 -1.25733669 -4.45501494 -1.82245669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8685 | Est. returns: -1.7601588070392609 | Returns: [-1.4856521  -0.97842335 -0.77842335 -0.87842335 -3.18518338] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8686 | Est. returns: -2.262450337409973 | Returns: [-0.99109911 -1.39541    -2.93066004 -5.09666238 -1.52042335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8687 | Est. returns: -2.110804706811905 | Returns: [-1.4266031  -0.29       -1.37381335 -3.30379306 -1.73812818] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8688 | Est. returns: -1.9962241649627686 | Returns: [-0.97051    -1.85684669 -2.11974669 -2.11784669 -1.75684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8689 | Est. returns: -1.2481396198272705 | Returns: [-0.58158911  0.         -0.77842335 -3.51369338 -2.70479341] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8690 | Est. returns: -1.5424811840057373 | Returns: [-3.16759976 -1.84928769 -1.76043817 -2.00784281 -1.85622335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8691 | Est. returns: -1.4878135919570923 | Returns: [-1.31441    -1.85684669 -1.62194669 -1.77332335 -1.85684669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8692 | Est. returns: -1.7479093968868256 | Returns: [-1.66364589 -1.31441    -2.14660459 -2.8373344  -0.98173782] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8693 | Est. returns: -1.7473644614219666 | Returns: [-2.49554851 -1.26842335 -1.65684669 -4.13921283 -0.69986435] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8694 | Est. returns: -2.290722966194153 | Returns: [-0.97051    -1.808742   -0.77842335 -4.95311673 -3.24710735] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8695 | Est. returns: -1.6669722497463226 | Returns: [ 0.         -3.53269338 -2.38327004 -4.31841299 -2.66174669] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8696 | Est. returns: -1.8630894124507904 | Returns: [-4.03810596 -3.20039004 -1.13403335 -1.40441    -0.561     ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8697 | Est. returns: -1.9225055277347565 | Returns: [-2.96420489 -1.52042335 -1.21869366 -1.31441    -0.11667718] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8698 | Est. returns: -2.449252724647522 | Returns: [-4.09611938 -3.90606443 -2.10705556 -4.68211673 -0.97842335] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8699 | Est. returns: -1.7750107645988464 | Returns: [-0.51402311 -1.60355811 -1.74732871 -2.31784669 -0.9049    ] | Average critic loss: [0.03230672 0.01788813 0.01715991 0.06097911 0.        ] | Average TR loss: [0.04626422 0.02041846 0.02278995 0.07069698 0.        ] | Average actor loss: [-0.20545273 -0.03793984 -0.02533521 -0.03558815 -2.09746885] | Target reached: False 
| Episode: 8700 | Est. returns: -2.462284564971924 | Returns: [-1.38731    -0.46891335 -3.01132609 -4.49211673 -0.29      ] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
| Episode: 8701 | Est. returns: -1.745388239622116 | Returns: [-1.24647951 -1.9477231  -1.75684669 -2.6989954  -1.77035521] | Average critic loss: [0. 0. 0. 0. 0.] | Average TR loss: [0. 0. 0. 0. 0.] | Average actor loss: [0. 0. 0. 0. 0.] | Target reached: False 
